,date,tweet,tweet_tokens,tweet_tokens_WSW,tweet_normalized
503,2022-01-24 08:44:15+00:00,melihat kemungkinan lonjakan kematian krn omicron mdhan menko marves luhut dpt memperketat ppkm,"['melihat', 'kemungkinan', 'lonjakan', 'kematian', 'krn', 'omicron', 'mdhan', 'menko', 'marves', 'luhut', 'dpt', 'memperketat', 'ppkm']","['melihat', 'kemungkinan', 'lonjakan', 'kematian', 'krn', 'omicron', 'mdhan', 'menko', 'marves', 'luhut', 'dpt', 'memperketat', 'ppkm']",melihat kemungkinan lonjakan kematian krn omicron mdhan menko marves luhut dpt memperketat ppkm
504,2022-01-24 08:38:51+00:00,mdhan saran para dokter spesialis dr papdi pdpi perki dan tweets ini diperhatikan oleh ment,"['mdhan', 'saran', 'para', 'dokter', 'spesialis', 'dr', 'papdi', 'pdpi', 'perki', 'dan', 'tweets', 'ini', 'diperhatikan', 'oleh', 'ment']","['mdhan', 'saran', 'para', 'dokter', 'spesialis', 'dr', 'papdi', 'pdpi', 'perki', 'tweets', 'diperhatikan', 'oleh', 'ment']",mdhan saran para dokter spesialis dr papdi pdpi perki tweets diperhatikan oleh ment
505,2022-01-24 08:04:04+00:00,pemerintah kabupaten tangerang hingga kini masih menerapkan pembelajaran tatap muka ptm persen meski wilayah ,"['pemerintah', 'kabupaten', 'tangerang', 'hingga', 'kini', 'masih', 'menerapkan', 'pembelajaran', 'tatap', 'muka', 'ptm', 'persen', 'meski', 'wilayah']","['pemerintah', 'kabupaten', 'tangerang', 'hingga', 'kini', 'menerapkan', 'pembelajaran', 'tatap', 'muka', 'ptm', 'persen', 'meski', 'wilayah']",pemerintah kabupaten tangerang hingga kini menerapkan pembelajaran tatap muka ptm persen meski wilayah
506,2022-01-24 08:04:03+00:00,rt ptm dilakukan dua kali dalam seminggu,"['rt', 'ptm', 'dilakukan', 'dua', 'kali', 'dalam', 'seminggu']","['rt', 'ptm', 'dilakukan', 'dua', 'dalam']",rt ptm dilakukan dua dalam
507,2022-01-24 08:03:33+00:00,ptm dilakukan dua kali dalam seminggu,"['ptm', 'dilakukan', 'dua', 'kali', 'dalam', 'seminggu']","['ptm', 'dilakukan', 'dua', 'dalam']",ptm dilakukan dua dalam
508,2022-01-24 07:56:11+00:00,karena ini mengutamakan kesehatan dan keselamatan tentu saja kami harus sambut dengan baik dengan lapang dada ,"['karena', 'ini', 'mengutamakan', 'kesehatan', 'dan', 'keselamatan', 'tentu', 'saja', 'kami', 'harus', 'sambut', 'dengan', 'baik', 'dengan', 'lapang', 'dada']","['karena', 'mengutamakan', 'kesehatan', 'keselamatan', 'tentu', 'saja', 'sambut', 'baik', 'lapang', 'dada']",karena mengutamakan kesehatan keselamatan tentu saja sambut baik lapang dada
509,2022-01-24 07:43:52+00:00,kapasitas ptm di kota tangerang jadi persen lagi siswa sd kelas dan wajisekolah daring,"['kapasitas', 'ptm', 'di', 'kota', 'tangerang', 'jadi', 'persen', 'lagi', 'siswa', 'sd', 'kelas', 'dan', 'wajisekolah', 'daring']","['kapasitas', 'ptm', 'di', 'kota', 'tangerang', 'jadi', 'persen', 'lagi', 'siswa', 'sd', 'kelas', 'wajisekolah', 'daring']",kapasitas ptm di kota tangerang jadi persen lagi siswa sd kelas wajisekolah daring
510,2022-01-24 07:37:37+00:00,ptm ya enak sie tpi ga enk jg,"['ptm', 'ya', 'enak', 'sie', 'tpi', 'ga', 'enk', 'jg']","['ptm', 'enak', 'sie', 'tpi', 'enk', 'jg']",ptm enak sie tpi enk jg
511,2022-01-24 06:28:13+00:00,klo yg masa sekarang thai kpop wattpad anime western skrg karna masa udah ptm jad,"['klo', 'yg', 'masa', 'sekarang', 'thai', 'kpop', 'wattpad', 'anime', 'western', 'skrg', 'karna', 'masa', 'udah', 'ptm', 'jad']","['klo', 'yg', 'masa', 'sekarang', 'thai', 'kpop', 'wattpad', 'anime', 'western', 'skrg', 'karna', 'masa', 'udah', 'ptm', 'jad']",klo yang masa sekarang thai kpop wattpad anime western sekarng karna masa udah ptm jad
512,2022-01-24 05:57:42+00:00,sekolah dasar sd di kota tangerang kembali menerapkan pembelajaran tatap muka ptm terbatas mulai senin,"['sekolah', 'dasar', 'sd', 'di', 'kota', 'tangerang', 'kembali', 'menerapkan', 'pembelajaran', 'tatap', 'muka', 'ptm', 'terbatas', 'mulai', 'senin']","['sekolah', 'dasar', 'sd', 'di', 'kota', 'tangerang', 'kembali', 'menerapkan', 'pembelajaran', 'tatap', 'muka', 'ptm', 'terbatas', 'mulai']",sekolah dasar sd di kota tangerang kembali menerapkan pembelajaran tatap muka ptm terbatas mulai
513,2022-01-24 05:04:03+00:00,kota tangerang kembali terapkan ptm terbatas persen gegara angka covid meningkat,"['kota', 'tangerang', 'kembali', 'terapkan', 'ptm', 'terbatas', 'persen', 'gegara', 'angka', 'covid', 'meningkat']","['kota', 'tangerang', 'kembali', 'terapkan', 'ptm', 'terbatas', 'persen', 'gegara', 'angka', 'covid', 'meningkat']",kota tangerang kembali terapkan ptm terbatas persen gegara angka covid meningkat
514,2022-01-24 04:31:23+00:00,ptm tapi yg,"['ptm', 'tapi', 'yg']","['ptm', 'yg']",ptm yang
515,2022-01-24 03:41:42+00:00,nyebelinn nih sekolahku yang awalnya ptm tapi di shift sekarang ganti berangkatnya seminggu ptm seminggu pjj huaaa,"['nyebelinn', 'nih', 'sekolahku', 'yang', 'awalnya', 'ptm', 'tapi', 'di', 'shift', 'sekarang', 'ganti', 'berangkatnya', 'seminggu', 'ptm', 'seminggu', 'pjj', 'huaaa']","['nyebelinn', 'sekolahku', 'awalnya', 'ptm', 'di', 'shift', 'sekarang', 'ganti', 'berangkatnya', 'ptm', 'pjj', 'huaaa']",nyebelinn sekolahku awalnya ptm di shift sekarang ganti berangkatnya ptm pjj huaaa
516,2022-01-24 03:22:31+00:00,rt ptm itu cara lama harusnya sekolah dan walimurid harus adaptasi betul bahwa,"['rt', 'ptm', 'itu', 'cara', 'lama', 'harusnya', 'sekolah', 'dan', 'walimurid', 'harus', 'adaptasi', 'betul', 'bahwa']","['rt', 'ptm', 'cara', 'lama', 'harusnya', 'sekolah', 'walimurid', 'adaptasi', 'betul', 'bahwa']",rt ptm cara lama harusnya sekolah walimurid adaptasi betul bahwa
517,2022-01-24 03:22:07+00:00,ptm itu cara lama harusnya sekolah dan walimurid harus adaptasi betul ba,"['ptm', 'itu', 'cara', 'lama', 'harusnya', 'sekolah', 'dan', 'walimurid', 'harus', 'adaptasi', 'betul', 'ba']","['ptm', 'cara', 'lama', 'harusnya', 'sekolah', 'walimurid', 'adaptasi', 'betul', 'ba']",ptm cara lama harusnya sekolah walimurid adaptasi betul ba
518,2022-01-24 03:06:16+00:00,ptm persen di kota tangerang resmi dihentikan mulai hari ini diterapkan kembali hanya persen,"['ptm', 'persen', 'di', 'kota', 'tangerang', 'resmi', 'dihentikan', 'mulai', 'hari', 'ini', 'diterapkan', 'kembali', 'hanya', 'persen']","['ptm', 'persen', 'di', 'kota', 'tangerang', 'resmi', 'dihentikan', 'mulai', 'diterapkan', 'kembali', 'persen']",ptm persen di kota tangerang resmi dihentikan mulai diterapkan kembali persen
519,2022-01-24 02:52:58+00:00,disini masih dibatesin cuma jam pelajaran itupun baru persen yg masuk ga harus ikut ptm,"['disini', 'masih', 'dibatesin', 'cuma', 'jam', 'pelajaran', 'itupun', 'baru', 'persen', 'yg', 'masuk', 'ga', 'harus', 'ikut', 'ptm']","['disini', 'dibatesin', 'cuma', 'jam', 'pelajaran', 'persen', 'yg', 'masuk', 'ikut', 'ptm']",disini dibatesin cuma jam pelajaran persen yang masuk ikut ptm
520,2022-01-24 01:06:42+00:00,pak menko luhut mohon dpt dipertimbangkan utk memperketat ppkm yg ada sekarang mengingat meningkatnya kasus harian,"['pak', 'menko', 'luhut', 'mohon', 'dpt', 'dipertimbangkan', 'utk', 'memperketat', 'ppkm', 'yg', 'ada', 'sekarang', 'mengingat', 'meningkatnya', 'kasus', 'harian']","['menko', 'luhut', 'mohon', 'dpt', 'dipertimbangkan', 'utk', 'memperketat', 'ppkm', 'yg', 'ada', 'sekarang', 'mengingat', 'meningkatnya', 'kasus', 'harian']",menko luhut mohon dpt dipertimbangkan untuk memperketat ppkm yang ada sekarang mengingat meningkatnya kasus harian
521,2022-01-24 00:38:53+00:00,anj sabtu diumumin ptm minggunya langsung ganti cuk sekolah gw gegara kasus koped naik lagi sial,"['anj', 'sabtu', 'diumumin', 'ptm', 'minggunya', 'langsung', 'ganti', 'cuk', 'sekolah', 'gw', 'gegara', 'kasus', 'koped', 'naik', 'lagi', 'sial']","['anj', 'diumumin', 'ptm', 'minggunya', 'langsung', 'ganti', 'cuk', 'sekolah', 'gw', 'gegara', 'kasus', 'koped', 'naik', 'lagi', 'sial']",anjing diumumin ptm minggunya langsung ganti cuk sekolah gue gegara kasus koped naik lagi sial
522,2022-01-24 00:32:05+00:00,sekolah gue kaga ptm si jadi selang seling luring daring gitu cuma sekolah temen gue ada yg kaya ,"['sekolah', 'gue', 'kaga', 'ptm', 'si', 'jadi', 'selang', 'seling', 'luring', 'daring', 'gitu', 'cuma', 'sekolah', 'temen', 'gue', 'ada', 'yg', 'kaya']","['sekolah', 'gue', 'kaga', 'ptm', 'jadi', 'selang', 'seling', 'luring', 'daring', 'cuma', 'sekolah', 'temen', 'gue', 'ada', 'yg', 'kaya']",sekolah gue kaga ptm jadi selang seling luring daring cuma sekolah temen gue ada yang kaya
523,2022-01-24 00:21:28+00:00,ptm sepi bnget kelas akuu,"['ptm', 'sepi', 'bnget', 'kelas', 'akuu']","['ptm', 'sepi', 'bnget', 'kelas', 'akuu']",ptm sepi bnget kelas akuu
524,2022-01-24 00:12:40+00:00,anjir ptm,"['anjir', 'ptm']","['anjir', 'ptm']",anjir ptm
525,2022-01-24 00:07:21+00:00,hujan deres yang amat amat amat deres ampe nyaris separuh lokal ga ada padahal masi ptm,"['hujan', 'deres', 'yang', 'amat', 'amat', 'amat', 'deres', 'ampe', 'nyaris', 'separuh', 'lokal', 'ga', 'ada', 'padahal', 'masi', 'ptm']","['hujan', 'deres', 'amat', 'amat', 'amat', 'deres', 'ampe', 'nyaris', 'separuh', 'lokal', 'ada', 'ptm']",hujan deres amat amat amat deres ampe nyaris separuh lokal ada ptm
526,2022-01-23 23:59:59+00:00,fess iyakan sama kaya di surat edaran yg dibingungin ini maksud dari ptm maks itu gmn trus kalo semis,"['fess', 'iyakan', 'sama', 'kaya', 'di', 'surat', 'edaran', 'yg', 'dibingungin', 'ini', 'maksud', 'dari', 'ptm', 'maks', 'itu', 'gmn', 'trus', 'kalo', 'semis']","['fess', 'iyakan', 'sama', 'kaya', 'di', 'surat', 'edaran', 'yg', 'dibingungin', 'maksud', 'dari', 'ptm', 'maks', 'trus', 'kalo', 'semis']",fess iyakan sama kaya di surat edaran yang dibingungin maksud dari ptm maks trus kalo semis
527,2022-01-23 23:48:44+00:00,good morning sekul gw sistemnya ptm lagiiii padahal minggu kemarin baru lho,"['good', 'morning', 'sekul', 'gw', 'sistemnya', 'ptm', 'lagiiii', 'padahal', 'minggu', 'kemarin', 'baru', 'lho']","['good', 'morning', 'sekul', 'gw', 'sistemnya', 'ptm', 'lagiiii', 'kemarin', 'lho']",good morning sekul gue sistemnya ptm lagiiii kemarin lho
528,2022-01-23 23:06:48+00:00,mau daring lgi ptm jg gapapa dh,"['mau', 'daring', 'lgi', 'ptm', 'jg', 'gapapa', 'dh']","['mau', 'daring', 'lgi', 'ptm', 'jg', 'dh']",mau daring lgi ptm jg dah
529,2022-01-23 23:05:11+00:00,mulai hari ini januari ptm persen di kota tangerang dihentikan jadi persen kembali,"['mulai', 'hari', 'ini', 'januari', 'ptm', 'persen', 'di', 'kota', 'tangerang', 'dihentikan', 'jadi', 'persen', 'kembali']","['mulai', 'januari', 'ptm', 'persen', 'di', 'kota', 'tangerang', 'dihentikan', 'jadi', 'persen', 'kembali']",mulai januari ptm persen di kota tangerang dihentikan jadi persen kembali
530,2022-01-23 23:02:37+00:00,ptm tpi,"['ptm', 'tpi']","['ptm', 'tpi']",ptm tpi
531,2022-01-23 22:54:56+00:00,minggu ini ptm jadi lagi,"['minggu', 'ini', 'ptm', 'jadi', 'lagi']","['ptm', 'jadi', 'lagi']",ptm jadi lagi
532,2022-01-23 22:26:06+00:00,ptm smapa tuh kaya ptm sekolah lain ya ga ,"['ptm', 'smapa', 'tuh', 'kaya', 'ptm', 'sekolah', 'lain', 'ya', 'ga']","['ptm', 'smapa', 'kaya', 'ptm', 'sekolah', 'lain']",ptm smapa kaya ptm sekolah lain
533,2022-01-23 22:11:44+00:00,ptm juga udh nyaman sie tp lebih nyaman daring,"['ptm', 'juga', 'udh', 'nyaman', 'sie', 'tp', 'lebih', 'nyaman', 'daring']","['ptm', 'udh', 'nyaman', 'sie', 'tp', 'lebih', 'nyaman', 'daring']",ptm udh nyaman sie tp lebih nyaman daring
534,2022-01-23 17:36:20+00:00,rt ahli serukan wfh persen dan ptm dihentikan hingga maret,"['rt', 'ahli', 'serukan', 'wfh', 'persen', 'dan', 'ptm', 'dihentikan', 'hingga', 'maret']","['rt', 'ahli', 'serukan', 'wfh', 'persen', 'ptm', 'dihentikan', 'hingga', 'maret']",rt ahli serukan wfh persen ptm dihentikan hingga maret
535,2022-01-23 15:44:29+00:00,stuju juga klo ptm gurunya pada mikir kita main aja jadinya tugasnya ditumpukin terus ditambah ulangan lagiii,"['stuju', 'juga', 'klo', 'ptm', 'gurunya', 'pada', 'mikir', 'kita', 'main', 'aja', 'jadinya', 'tugasnya', 'ditumpukin', 'terus', 'ditambah', 'ulangan', 'lagiii']","['stuju', 'klo', 'ptm', 'gurunya', 'mikir', 'main', 'aja', 'jadinya', 'tugasnya', 'ditumpukin', 'ditambah', 'ulangan', 'lagiii']",stuju klo ptm gurunya mikir main aja jadinya tugasnya ditumpukin ditambah ulangan lagiii
536,2022-01-23 15:22:28+00:00,bismillah semoga ptm disekolahku beso aja hari selasa kembali sesi  sesi plisss bismillah aamiin,"['bismillah', 'semoga', 'ptm', 'disekolahku', 'beso', 'aja', 'hari', 'selasa', 'kembali', 'sesi', 'sesi', 'plisss', 'bismillah', 'aamiin']","['bismillah', 'semoga', 'ptm', 'disekolahku', 'beso', 'aja', 'kembali', 'sesi', 'sesi', 'plisss', 'bismillah', 'aamiin']",bismillah semoga ptm disekolahku beso aja kembali sesi sesi plisss bismillah aamiin
537,2022-01-23 15:08:50+00:00,jam belajar nya juga ditambahin lgix biasanya durasi jam belajar paling lama pas ptm dri jam,"['jam', 'belajar', 'nya', 'juga', 'ditambahin', 'lgix', 'biasanya', 'durasi', 'jam', 'belajar', 'paling', 'lama', 'pas', 'ptm', 'dri', 'jam']","['jam', 'belajar', 'ditambahin', 'lgix', 'biasanya', 'durasi', 'jam', 'belajar', 'paling', 'lama', 'ptm', 'dri', 'jam']",jam belajar ditambahin lgix biasanya durasi jam belajar paling lama ptm dri jam
538,2022-01-23 15:01:31+00:00,ptm yg hari sekali aja udh cape bgtt ini tiap hari belom lagi udh hampir tahun ini udh ,"['ptm', 'yg', 'hari', 'sekali', 'aja', 'udh', 'cape', 'bgtt', 'ini', 'tiap', 'hari', 'belom', 'lagi', 'udh', 'hampir', 'tahun', 'ini', 'udh']","['ptm', 'yg', 'sekali', 'aja', 'udh', 'cape', 'bgtt', 'tiap', 'belom', 'lagi', 'udh', 'hampir', 'udh']",ptm yang sekali aja udh cape bgtt tiap belom lagi udh hampir udh
539,2022-01-23 14:48:28+00:00,rt  mean where the logic yg kerja disuruh wfh kalo bisa kapasitas kantor jd sekolah kok ptm,"['rt', 'mean', 'where', 'the', 'logic', 'yg', 'kerja', 'disuruh', 'wfh', 'kalo', 'bisa', 'kapasitas', 'kantor', 'jd', 'sekolah', 'kok', 'ptm']","['rt', 'mean', 'logic', 'yg', 'kerja', 'disuruh', 'wfh', 'kalo', 'kapasitas', 'kantor', 'jd', 'sekolah', 'ptm']",rt mean logic yang kerja disuruh wfh kalo kapasitas kantor jd sekolah ptm
540,2022-01-23 14:29:46+00:00,engga ada yg kena sebenernyaa tpi masuknya msh jd gantian seminggu pjj seminggu ptm makasiiii gtlt,"['engga', 'ada', 'yg', 'kena', 'sebenernyaa', 'tpi', 'masuknya', 'msh', 'jd', 'gantian', 'seminggu', 'pjj', 'seminggu', 'ptm', 'makasiiii', 'gtlt']","['ada', 'yg', 'kena', 'sebenernyaa', 'tpi', 'masuknya', 'msh', 'jd', 'gantian', 'pjj', 'ptm', 'makasiiii', 'gtlt']",ada yang kena sebenernyaa tpi masuknya msh jd gantian pjj ptm makasiiii gtlt
541,2022-01-23 14:20:09+00:00,heh kok juyaa libur ptm masih kah,"['heh', 'kok', 'juyaa', 'libur', 'ptm', 'masih', 'kah']","['heh', 'juyaa', 'libur', 'ptm', 'kah']",heh juyaa libur ptm kah
542,2022-01-23 14:10:18+00:00,ya ptm aja lebih baik daripada ptm,"['ya', 'ptm', 'aja', 'lebih', 'baik', 'daripada', 'ptm']","['ptm', 'aja', 'lebih', 'baik', 'ptm']",ptm aja lebih baik ptm
543,2022-01-23 14:01:46+00:00,tapi seru kan ya ptm huhu aku masih ngga asik banget,"['tapi', 'seru', 'kan', 'ya', 'ptm', 'huhu', 'aku', 'masih', 'ngga', 'asik', 'banget']","['seru', 'ptm', 'huhu', 'aku', 'asik', 'banget']",seru ptm huhu aku asik banget
544,2022-01-23 13:47:34+00:00,aku baru mau ptm lagi day haha tdnya terus banyak yang ga setuju akhirnya dulu eheheee masih ,"['aku', 'baru', 'mau', 'ptm', 'lagi', 'day', 'haha', 'tdnya', 'terus', 'banyak', 'yang', 'ga', 'setuju', 'akhirnya', 'dulu', 'eheheee', 'masih']","['aku', 'mau', 'ptm', 'lagi', 'day', 'haha', 'tdnya', 'banyak', 'setuju', 'akhirnya', 'eheheee']",aku mau ptm lagi day haha tdnya banyak setuju akhirnya eheheee
545,2022-01-23 13:45:35+00:00,belum masih ptm bdr,"['belum', 'masih', 'ptm', 'bdr']","['belum', 'ptm', 'bdr']",belum ptm belajar dari rumah
546,2022-01-23 13:32:25+00:00,aku duduk sm siapa aja bebas yg penting aku ngincer yg tengah tmpt duduk  kia pas masih ptm,"['aku', 'duduk', 'sm', 'siapa', 'aja', 'bebas', 'yg', 'penting', 'aku', 'ngincer', 'yg', 'tengah', 'tmpt', 'duduk', 'kia', 'pas', 'masih', 'ptm']","['aku', 'duduk', 'sm', 'aja', 'bebas', 'yg', 'penting', 'aku', 'ngincer', 'yg', 'tengah', 'tmpt', 'duduk', 'kia', 'ptm']",aku duduk sm aja bebas yang penting aku ngincer yang tengah tmpt duduk kia ptm
547,2022-01-23 13:31:51+00:00,mulai besok ptm baru naik dri jadi,"['mulai', 'besok', 'ptm', 'baru', 'naik', 'dri', 'jadi']","['mulai', 'besok', 'ptm', 'naik', 'dri', 'jadi']",mulai besok ptm naik dri jadi
548,2022-01-23 13:31:43+00:00,ptm aja kalo sekarang capek gk bisa ngatur waktu belajar utbk tugas sekolah jg banyak banget,"['ptm', 'aja', 'kalo', 'sekarang', 'capek', 'gk', 'bisa', 'ngatur', 'waktu', 'belajar', 'utbk', 'tugas', 'sekolah', 'jg', 'banyak', 'banget']","['ptm', 'aja', 'kalo', 'sekarang', 'capek', 'ngatur', 'belajar', 'utbk', 'tugas', 'sekolah', 'jg', 'banyak', 'banget']",ptm aja kalo sekarang capek ngatur belajar utbk tugas sekolah jg banyak banget
549,2022-01-23 13:29:37+00:00,engkongfloyen wah sama dongg tp emang ptm agak membagongkan,"['engkongfloyen', 'wah', 'sama', 'dongg', 'tp', 'emang', 'ptm', 'agak', 'membagongkan']","['engkongfloyen', 'wah', 'sama', 'dongg', 'tp', 'emang', 'ptm', 'agak', 'membagongkan']",engkongfloyen wah sama dongg tp emang ptm agak membagongkan
550,2022-01-23 13:27:20+00:00,aku lebih suka ptm jdi ada waktu pjj ada ptm jga,"['aku', 'lebih', 'suka', 'ptm', 'jdi', 'ada', 'waktu', 'pjj', 'ada', 'ptm', 'jga']","['aku', 'lebih', 'suka', 'ptm', 'jdi', 'ada', 'pjj', 'ada', 'ptm']",aku lebih suka ptm jdi ada pjj ada ptm
551,2022-01-23 13:25:20+00:00,kayanya bakal blur soalnya pas ptm kemaren gue duduk di baris kedua,"['kayanya', 'bakal', 'blur', 'soalnya', 'pas', 'ptm', 'kemaren', 'gue', 'duduk', 'di', 'baris', 'kedua']","['kayanya', 'bakal', 'blur', 'soalnya', 'ptm', 'kemaren', 'gue', 'duduk', 'di', 'baris', 'kedua']",kayanya bakal blur soalnya ptm kemaren gue duduk di baris kedua
552,2022-01-23 13:23:25+00:00,ptm pernah eye contact ama dia semenjak ptm gk pernah soalnya bangkunya jauh dibelakang,"['ptm', 'pernah', 'eye', 'contact', 'ama', 'dia', 'semenjak', 'ptm', 'gk', 'pernah', 'soalnya', 'bangkunya', 'jauh', 'dibelakang']","['ptm', 'pernah', 'eye', 'contact', 'ama', 'semenjak', 'ptm', 'pernah', 'soalnya', 'bangkunya', 'jauh', 'dibelakang']",ptm pernah eye contact ama semenjak ptm pernah soalnya bangkunya jauh dibelakang
553,2022-01-23 13:15:18+00:00,hahaha samaa semangat see ptm full apa,"['hahaha', 'samaa', 'semangat', 'see', 'ptm', 'full', 'apa']","['hahaha', 'samaa', 'semangat', 'see', 'ptm', 'full']",hahaha samaa semangat see ptm full
554,2022-01-23 12:44:24+00:00,gue malah pas pjj sih udah masuk ptm cuman yang,"['gue', 'malah', 'pas', 'pjj', 'sih', 'udah', 'masuk', 'ptm', 'cuman', 'yang']","['gue', 'malah', 'pjj', 'udah', 'masuk', 'ptm', 'cuman']",gue malah pjj udah masuk ptm cuman
555,2022-01-23 12:29:28+00:00,ri izin saat nya ptm untuk anak pelajar di daerah jabo,"['ri', 'izin', 'saat', 'nya', 'ptm', 'untuk', 'anak', 'pelajar', 'di', 'daerah', 'jabo']","['ri', 'izin', 'ptm', 'anak', 'pelajar', 'di', 'daerah', 'jabo']",ri izin ptm anak pelajar di daerah jabo
556,2022-01-23 12:23:05+00:00,tdinya mau ptm tpi udh gajadi kok,"['tdinya', 'mau', 'ptm', 'tpi', 'udh', 'gajadi', 'kok']","['tdinya', 'mau', 'ptm', 'tpi', 'udh', 'gajadi']",tdinya mau ptm tpi udh gajadi
557,2022-01-23 11:56:35+00:00,yahhh balik ke ptm lagi,"['yahhh', 'balik', 'ke', 'ptm', 'lagi']","['yahhh', 'balik', 'ptm', 'lagi']",yahhh balik ptm lagi
558,2022-01-23 11:48:50+00:00,dih serius dah sumpah mending ptm gpp asli anjir ini takutt aku teh tapi kangen sm temen,"['dih', 'serius', 'dah', 'sumpah', 'mending', 'ptm', 'gpp', 'asli', 'anjir', 'ini', 'takutt', 'aku', 'teh', 'tapi', 'kangen', 'sm', 'temen']","['dih', 'serius', 'dah', 'sumpah', 'mending', 'ptm', 'gpp', 'asli', 'anjir', 'takutt', 'aku', 'teh', 'kangen', 'sm', 'temen']",dih serius dah sumpah mending ptm gpp asli anjir takutt aku teh kangen sm temen
559,2022-01-23 11:47:33+00:00,tadi kesel gegara ptm nya msih skrng ptm nya diubah udah jdi saya mlh takut ya allah capek sm diri aing,"['tadi', 'kesel', 'gegara', 'ptm', 'nya', 'msih', 'skrng', 'ptm', 'nya', 'diubah', 'udah', 'jdi', 'saya', 'mlh', 'takut', 'ya', 'allah', 'capek', 'sm', 'diri', 'aing']","['kesel', 'gegara', 'ptm', 'msih', 'skrng', 'ptm', 'diubah', 'udah', 'jdi', 'saya', 'mlh', 'takut', 'allah', 'capek', 'sm', 'diri', 'aing']",kesel gegara ptm msih skrng ptm diubah udah jdi saya mlh takut allah capek sm diri aing
560,2022-01-23 11:42:43+00:00,masih persen ptm nya,"['masih', 'persen', 'ptm', 'nya']","['persen', 'ptm']",persen ptm
561,2022-01-23 11:33:33+00:00,kesell ga sie ptm jadi lagi pdhl udh seneng full lohh,"['kesell', 'ga', 'sie', 'ptm', 'jadi', 'lagi', 'pdhl', 'udh', 'seneng', 'full', 'lohh']","['kesell', 'sie', 'ptm', 'jadi', 'lagi', 'pdhl', 'udh', 'seneng', 'full', 'lohh']",kesell sie ptm jadi lagi padahal udh seneng full lohh
562,2022-01-23 11:04:16+00:00,sebenarnya learning loss bisa diatasi via online tapi balik lagi tergantung gurunya kadang ada guru,"['sebenarnya', 'learning', 'loss', 'bisa', 'diatasi', 'via', 'online', 'tapi', 'balik', 'lagi', 'tergantung', 'gurunya', 'kadang', 'ada', 'guru']","['sebenarnya', 'learning', 'loss', 'diatasi', 'via', 'online', 'balik', 'lagi', 'tergantung', 'gurunya', 'kadang', 'ada', 'guru']",sebenarnya learning loss diatasi via online balik lagi tergantung gurunya kadang ada guru
563,2022-01-23 10:27:56+00:00,sekolah saya dari awal ptm baru,"['sekolah', 'saya', 'dari', 'awal', 'ptm', 'baru']","['sekolah', 'saya', 'dari', 'awal', 'ptm']",sekolah saya dari awal ptm
564,2022-01-23 10:14:14+00:00,skolah gwehhhh ptm lg anjjjjjj,"['skolah', 'gwehhhh', 'ptm', 'lg', 'anjjjjjj']","['skolah', 'gwehhhh', 'ptm', 'lg', 'anjjjjjj']",skolah gwehhhh ptm lagi anjjjjjj
565,2022-01-23 09:39:36+00:00,ngga salah kok nderr lagian udah ptm jadi ada alasan kuat buat bisa ngerantau,"['ngga', 'salah', 'kok', 'nderr', 'lagian', 'udah', 'ptm', 'jadi', 'ada', 'alasan', 'kuat', 'buat', 'bisa', 'ngerantau']","['salah', 'nderr', 'lagian', 'udah', 'ptm', 'jadi', 'ada', 'alasan', 'kuat', 'buat', 'ngerantau']",salah nderr lagian udah ptm jadi ada alasan kuat buat ngerantau
